Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
22/08/2018 11:23:27.442,80,18.0,-3276.8,-97,0.19,0.56,4.164,94,36081.000,65535.000,100,0.000700,0.003020,2,65535,0,65535,1,6,-1.12,-0.80,-0.98,0.26,-0.31,0.12,26.0,528,254,0,12,37.1,410,416,499
22/08/2018 11:23:28.442,80,18.0,-3276.8,-97,0.04,0.09,4.164,94,32011.000,65535.000,100,0.000700,0.002620,2,65535,0,65535,1,7,-1.00,-0.89,-0.04,0.06,-0.18,-0.09,26.0,528,254,0,12,37.1,429,430,500
22/08/2018 11:23:29.442,80,18.0,-3276.8,-97,0.02,0.06,4.164,94,27206.000,65535.000,100,0.000700,0.001860,2,65535,0,65535,1,8,-1.01,-0.90,-0.03,0.04,-0.18,-0.14,26.0,528,254,0,12,37.1,408,416,496
22/08/2018 11:23:30.442,80,18.0,-3276.8,-97,0.01,0.07,4.164,94,23604.000,65535.000,100,0.000700,0.001620,3,65535,0,65535,1,9,-1.01,-0.90,-0.03,0.06,-0.18,-0.10,26.0,528,254,-3,12,37.1,416,420,499
22/08/2018 11:23:31.442,80,18.0,-3276.8,-97,0.03,0.07,4.164,94,29483.000,65535.000,100,0.000700,0.001440,4,65535,0,65535,1,10,-1.00,-0.87,0.00,0.09,-0.19,-0.09,26.1,528,254,0,12,37.1,412,421,499
22/08/2018 11:23:32.442,79,18.0,-3276.8,-96,0.01,0.04,4.164,94,25284.000,65535.000,100,0.000700,0.001060,6,65535,0,65535,1,11,-0.96,-0.91,-0.02,0.07,-0.20,-0.13,26.1,528,254,0,12,37.1,412,417,505
22/08/2018 11:23:33.442,79,18.0,-3276.8,-96,0.03,0.09,4.164,94,21823.000,65535.000,100,0.000700,0.001220,13,65535,0,65535,1,12,-0.96,-0.89,-0.09,0.03,-0.19,-0.14,26.1,528,254,0,12,37.1,413,422,499
22/08/2018 11:23:34.442,80,18.0,-3276.8,-97,0.03,0.09,4.164,94,18322.000,65535.000,100,0.000700,0.000880,19,65535,0,65535,1,13,-0.96,-0.91,-0.10,0.02,-0.18,-0.08,26.1,528,254,-3,12,37.1,416,425,499
22/08/2018 11:23:35.442,81,18.0,-3276.8,-96,0.02,0.06,4.164,94,15375.000,65535.000,100,0.000700,0.000640,26,65535,100,65535,1,14,-0.96,-0.90,-0.06,0.04,-0.19,-0.13,26.2,512,170,0,12,37.1,416,424,499
22/08/2018 11:23:36.442,93,18.0,-3276.8,-97,0.02,0.10,4.163,93,12783.000,65535.000,100,0.000700,0.001300,35,65535,0,65535,1,15,-1.04,-0.86,-0.04,0.06,-0.19,-0.10,26.2,528,254,-2,12,37.1,435,445,505
22/08/2018 11:23:37.442,100,18.0,-3276.8,-97,0.03,0.12,4.163,93,11275.000,65535.000,100,0.000700,0.001100,41,65535,100,65535,1,16,-1.00,-0.90,-0.02,0.07,-0.18,-0.03,26.2,512,254,-2,12,37.1,422,422,485
22/08/2018 11:23:38.442,102,18.0,-3276.8,-97,0.02,0.06,4.163,93,11353.000,65535.000,100,0.000700,0.000900,46,65535,0,65535,1,17,-0.96,-0.91,-0.02,0.06,-0.18,-0.09,26.2,528,254,0,12,37.3,416,424,499
22/08/2018 11:23:39.442,103,17.0,-3276.8,-97,0.04,0.13,4.163,93,11577.000,65535.000,100,0.000700,0.001180,48,65535,100,65535,1,18,-1.04,-0.87,-0.08,0.04,-0.27,-0.01,26.2,512,254,0,12,37.3,414,423,499
22/08/2018 11:23:40.442,103,17.0,-3276.8,-98,0.03,0.07,4.163,93,10182.000,65535.000,100,0.000700,0.001960,49,65535,0,65535,1,19,-0.98,-0.89,-0.06,0.03,-0.19,-0.07,26.2,528,254,-1,12,37.3,413,422,496
22/08/2018 11:23:41.442,102,17.0,-3276.8,-99,0.05,0.14,4.163,93,9033.000,65535.000,100,0.000700,0.002100,47,65535,100,65535,1,20,-1.01,-0.89,-0.18,0.03,-0.22,-0.02,26.2,512,254,-6,12,37.3,418,424,499
22/08/2018 11:23:42.442,102,17.0,-3276.8,-101,0.13,0.21,4.163,93,11838.000,65535.000,100,0.000700,0.002140,44,65535,0,65535,1,21,-0.98,-0.91,-0.10,0.00,-0.08,0.13,26.3,528,254,-3,12,37.3,409,419,496
22/08/2018 11:23:43.442,102,17.0,-3276.8,-104,0.05,0.09,4.163,93,14815.000,65535.000,100,0.000700,0.001800,40,65535,0,65535,1,22,-0.96,-0.90,-0.09,0.00,-0.08,0.06,26.3,528,254,0,12,37.3,414,422,500
22/08/2018 11:23:44.442,102,17.0,-3276.8,-102,0.06,0.12,4.163,93,15633.000,65535.000,100,0.000700,0.002640,35,65535,100,65535,1,23,-0.98,-0.91,-0.18,-0.04,-0.14,0.03,26.3,512,254,0,12,37.3,417,423,498
22/08/2018 11:23:45.442,103,17.0,-3276.8,-99,0.07,0.12,4.163,93,15040.000,65535.000,100,0.000700,0.002860,31,65535,0,65535,1,24,-0.98,-0.90,-0.21,-0.14,-0.15,0.01,26.4,528,254,-4,12,37.3,422,432,503
22/08/2018 11:23:46.442,104,17.0,-3276.8,-97,0.04,0.08,4.162,93,16391.000,65535.000,100,0.000700,0.002600,35,65535,100,65535,1,25,-0.95,-0.90,-0.21,-0.13,-0.13,-0.01,26.4,512,254,0,12,37.3,425,424,493
22/08/2018 11:23:47.442,105,18.0,-3276.8,-97,0.04,0.19,4.162,93,28405.000,65535.000,100,0.000700,0.002160,31,65535,0,65535,1,26,-1.01,-0.90,-0.21,-0.07,-0.24,0.14,26.4,528,254,-21,12,37.3,413,420,496
22/08/2018 11:23:48.442,105,18.0,-3276.8,-97,0.09,0.25,4.162,93,27729.000,65535.000,100,0.000700,0.005840,27,65535,100,65535,1,27,-1.12,-0.79,-0.22,-0.08,-0.08,0.25,26.4,512,254,-6,12,37.3,420,428,500
22/08/2018 11:23:49.442,106,18.0,-3276.8,-117,0.11,0.20,4.162,93,29904.000,65535.000,100,0.000700,0.005320,24,65535,0,65535,1,28,-1.09,-0.79,-0.24,-0.14,-0.03,0.21,26.4,528,254,0,12,37.3,414,424,499
22/08/2018 11:23:50.442,106,18.0,-3276.8,-118,0.02,0.08,4.162,93,30300.000,65535.000,100,0.000700,0.009520,21,65535,0,65535,0,0,-0.95,-0.90,-0.22,-0.13,-0.01,0.14,26.4,528,254,-3,12,37.3,400,412,480
22/08/2018 11:23:51.442,106,18.0,-3276.8,-117,0.03,0.13,4.162,93,35790.000,65535.000,100,0.000700,0.006060,18,65535,0,65535,0,0,-0.97,-0.91,-0.21,-0.12,0.01,0.19,26.4,531,254,-1,12,37.3,412,421,499
22/08/2018 11:23:52.442,106,18.0,-3276.8,-118,0.07,0.25,4.162,93,42165.000,65535.000,100,0.000700,0.004540,16,65535,0,65535,1,0,-0.98,-0.85,-0.22,-0.09,0.04,0.33,26.4,528,254,0,12,37.3,417,426,498
22/08/2018 11:23:53.442,106,18.0,-3276.8,-119,0.04,0.13,4.162,93,42411.000,65535.000,100,0.000700,0.006560,14,65535,0,65535,0,0,-1.08,-0.87,-0.22,-0.13,0.01,0.19,26.5,531,254,-3,12,37.3,407,416,496
22/08/2018 11:23:54.442,106,18.0,-3276.8,-118,0.06,0.13,4.162,93,33981.000,65535.000,100,0.000700,0.006500,12,65535,0,65535,0,0,-1.08,-0.87,-0.22,-0.13,0.01,0.19,26.5,531,254,0,12,37.3,414,421,499
22/08/2018 11:23:55.442,106,18.0,-3276.8,-118,0.05,0.22,4.162,93,29022.000,65535.000,100,0.000700,0.007200,11,65535,0,65535,0,0,-1.01,-0.78,-0.21,-0.10,-0.20,0.40,26.5,531,254,0,12,37.3,416,422,498
22/08/2018 11:23:56.442,105,18.0,-3276.8,-117,0.08,0.19,4.162,93,30376.000,65535.000,100,0.000700,0.004620,10,65535,0,65535,0,1,-1.06,-0.81,-0.19,0.00,-0.04,0.33,26.6,528,254,0,12,37.3,414,425,498
22/08/2018 11:23:57.442,105,18.0,-3276.8,-117,0.04,0.20,4.162,93,26687.000,65535.000,100,0.000700,0.003660,9,65535,0,65535,0,2,-1.04,-0.77,-0.26,-0.03,-0.10,0.21,26.6,528,254,0,12,37.3,407,416,496
22/08/2018 11:23:58.442,105,18.0,-3276.8,-117,0.06,0.38,4.162,93,25278.000,65535.000,100,0.000700,0.004320,8,65535,0,65535,0,3,-0.98,-0.89,-0.18,-0.01,-0.33,0.30,26.6,528,254,0,12,37.3,416,427,499
22/08/2018 11:23:59.442,105,18.0,-3276.8,-117,0.05,0.22,4.162,93,25099.000,65535.000,100,0.000700,0.003980,7,65535,0,65535,0,4,-1.03,-0.81,-0.24,-0.04,-0.13,0.24,26.6,528,254,0,12,37.3,433,446,496
22/08/2018 11:24:00.442,105,18.0,-3276.8,-115,0.11,0.08,4.162,93,19772.000,65535.000,100,0.000700,0.003960,6,65535,0,65535,1,0,-0.97,-0.89,-0.15,-0.07,0.02,0.21,26.6,528,254,0,12,37.3,422,427,503
22/08/2018 11:24:01.442,105,17.0,-3276.8,-115,0.10,0.24,4.162,93,18867.000,65535.000,100,0.000700,0.004000,5,65535,0,65535,1,1,-1.07,-0.89,-0.13,0.04,-0.15,0.16,26.6,528,254,0,12,37.3,412,420,497
22/08/2018 11:24:02.442,104,17.0,-3276.8,-117,0.04,0.13,4.162,93,20914.000,65535.000,100,0.000700,0.003020,16,65535,0,65535,1,2,-0.97,-0.90,-0.18,-0.08,0.06,0.19,26.6,528,254,0,12,37.3,415,423,499
22/08/2018 11:24:03.442,103,17.0,-3276.8,-117,0.04,0.08,4.162,93,16911.000,65535.000,100,0.000700,0.003620,14,65535,0,65535,1,3,-0.96,-0.90,-0.18,-0.07,0.03,0.16,26.6,528,254,0,12,37.3,407,411,495
22/08/2018 11:24:04.442,103,17.0,-3276.8,-117,0.06,0.13,4.162,93,17124.000,65535.000,100,0.000700,0.006400,12,65535,0,65535,0,0,-0.98,-0.86,-0.25,-0.13,-0.01,0.19,26.6,531,254,0,12,37.3,414,423,498
22/08/2018 11:24:05.442,103,17.0,-3276.8,-117,0.03,0.09,4.162,93,15474.000,65535.000,100,0.000700,0.007920,11,65535,0,65535,0,0,-0.97,-0.85,-0.19,-0.12,-0.03,0.14,26.7,528,254,0,12,37.3,413,422,498
22/08/2018 11:24:06.442,103,17.0,-3276.8,-117,0.05,0.10,4.162,93,14707.000,65535.000,100,0.000700,0.008480,10,65535,0,65535,0,1,-0.96,-0.91,-0.19,-0.12,-0.01,0.18,26.7,528,254,0,12,37.3,417,423,499
22/08/2018 11:24:07.442,103,17.0,-3276.8,-118,0.10,0.34,4.162,93,11948.000,65535.000,100,0.000700,0.005940,8,65535,0,65535,1,0,-0.98,-0.83,-0.20,-0.12,-0.03,0.53,26.7,528,254,0,12,37.3,425,433,508
22/08/2018 11:24:08.442,103,17.0,-3276.8,-119,0.06,0.21,4.162,93,9916.000,65535.000,100,0.000700,0.005340,7,65535,0,65535,1,1,-1.01,-0.74,-0.21,-0.06,0.00,0.33,26.7,528,254,0,12,37.3,414,422,498
22/08/2018 11:24:09.442,104,17.0,-3276.8,-118,0.10,0.31,4.162,93,7917.000,65535.000,100,0.000700,0.004340,7,65535,0,65535,1,2,-1.08,-0.74,-0.27,-0.12,-0.25,0.22,26.7,528,254,0,12,37.3,415,423,499
22/08/2018 11:24:10.442,104,17.0,-3276.8,-118,0.08,0.22,4.162,93,9679.000,65535.000,100,0.000700,0.004160,6,65535,0,65535,1,3,-0.98,-0.90,-0.22,-0.14,-0.18,0.03,26.7,528,254,-5,12,37.3,418,427,501
22/08/2018 11:24:11.442,104,17.0,-3276.8,-117,0.05,0.18,4.162,93,8355.000,65535.000,100,0.000700,0.002940,5,65535,0,65535,1,4,-1.01,-0.84,-0.21,-0.08,-0.14,0.20,26.7,528,254,0,12,37.3,416,424,499
22/08/2018 11:24:12.442,104,17.0,-3276.8,-118,0.02,0.07,4.162,93,8219.000,65535.000,41,0.000700,0.003040,5,65535,0,65535,1,5,-0.95,-0.89,-0.18,-0.12,0.02,0.14,26.8,560,254,-11,12,37.3,408,424,489
22/08/2018 11:24:13.442,103,17.0,-3276.8,-118,0.02,0.06,4.162,93,10196.000,65535.000,41,0.000700,0.001900,4,65535,0,65535,1,6,-0.93,-0.89,-0.20,-0.13,0.02,0.15,26.8,560,254,-12,12,37.3,416,425,499
22/08/2018 11:24:14.442,103,17.0,-3276.8,-119,0.07,0.09,4.162,93,8464.000,65535.000,41,0.000700,0.001840,4,65535,0,65535,1,7,-1.02,-0.87,-0.21,-0.13,0.03,0.19,26.8,560,254,0,12,37.3,414,422,498
22/08/2018 11:24:15.442,103,17.0,-3276.8,-120,0.04,0.21,4.161,93,8073.000,65535.000,41,0.000700,0.001420,11,65535,0,65535,1,8,-0.95,-0.87,-0.22,-0.12,0.14,0.34,26.8,560,254,-2,12,37.3,413,421,499
22/08/2018 11:24:16.442,103,17.0,-3276.8,-121,0.01,0.04,4.161,93,8129.000,65535.000,41,0.000700,0.001760,10,65535,0,65535,1,9,-0.95,-0.90,-0.20,-0.13,0.14,0.19,26.8,560,254,-2,12,37.3,415,422,499
22/08/2018 11:24:17.442,104,18.0,-3276.8,-121,0.01,0.04,4.161,93,7141.000,65535.000,52,0.000700,0.003160,9,65535,0,65535,1,10,-0.93,-0.90,-0.18,-0.13,0.10,0.19,26.8,560,254,-6,12,37.3,415,422,498
22/08/2018 11:24:18.442,104,18.0,-3276.8,-120,0.01,0.06,4.161,93,6330.000,65535.000,52,0.000700,0.001860,8,65535,0,65535,1,11,-0.93,-0.90,-0.18,-0.13,0.08,0.19,26.8,560,254,-7,12,37.3,415,422,499
22/08/2018 11:24:19.442,104,18.0,-3276.8,-120,0.01,0.03,4.161,93,6609.000,65535.000,52,0.000700,0.001360,7,65535,0,65535,1,12,-0.93,-0.90,-0.18,-0.13,0.10,0.18,26.8,560,254,0,12,37.3,415,423,499
22/08/2018 11:24:20.442,103,18.0,-3276.8,-120,0.01,0.03,4.161,93,6771.000,65535.000,52,0.000700,0.000820,16,65535,0,65535,1,13,-0.93,-0.90,-0.16,-0.13,0.12,0.19,26.8,560,254,-6,12,37.3,426,435,503
22/08/2018 11:24:21.442,102,18.0,-3276.8,-119,0.01,0.03,4.161,93,6107.000,65535.000,63,0.000700,0.000540,27,65535,0,65535,1,14,-0.92,-0.90,-0.18,-0.13,0.10,0.18,26.8,560,254,-4,12,37.3,414,424,499
22/08/2018 11:24:22.442,92,18.0,-3276.8,-119,0.01,0.03,4.161,93,5788.000,65535.000,63,0.000700,0.000380,36,65535,100,65535,1,15,-0.93,-0.89,-0.19,-0.12,0.10,0.18,26.8,544,254,0,12,37.3,414,422,498
22/08/2018 11:24:23.442,89,18.0,-3276.8,-119,0.01,0.03,4.161,93,6429.000,65535.000,63,0.000700,0.000340,44,65535,0,65535,1,16,-0.96,-0.90,-0.18,-0.13,0.10,0.19,26.8,560,254,-10,12,37.3,415,423,498
22/08/2018 11:24:24.442,87,18.0,-3276.8,-119,0.01,0.03,4.160,93,5734.000,65535.000,74,0.000700,0.000260,49,65535,100,65535,1,17,-0.95,-0.89,-0.19,-0.13,0.09,0.18,26.9,512,254,0,12,37.3,415,422,499
22/08/2018 11:24:25.442,87,18.0,-3276.8,-119,0.01,0.03,4.160,93,5647.000,65535.000,74,0.000700,0.000220,55,65535,0,65535,1,18,-0.95,-0.90,-0.16,-0.12,0.09,0.19,26.9,528,254,-1,12,37.3,405,412,478
22/08/2018 11:24:26.442,87,18.0,-3276.8,-119,0.01,0.04,4.160,93,5808.000,65535.000,85,0.000700,0.001140,48,65535,100,65535,1,19,-0.93,-0.90,-0.19,-0.12,0.09,0.19,26.9,512,135,-2,12,37.3,415,422,499
22/08/2018 11:24:27.442,87,18.0,-3276.8,-118,0.03,0.08,4.160,93,5413.000,65535.000,85,0.000700,0.002620,42,65535,0,65535,1,20,-0.95,-0.89,-0.18,-0.10,0.03,0.18,26.9,528,254,-3,12,37.3,415,423,498
22/08/2018 11:24:28.442,87,18.0,-3276.8,-118,0.04,0.08,4.160,93,6224.000,65535.000,85,0.000700,0.001700,37,65535,100,65535,1,21,-0.96,-0.90,-0.16,-0.10,0.02,0.14,26.9,512,254,-3,12,37.3,415,424,498
22/08/2018 11:24:29.442,87,18.0,-3276.8,-117,0.03,0.06,4.160,93,6047.000,65535.000,96,0.000700,0.001740,32,65535,0,65535,1,22,-0.95,-0.91,-0.16,-0.12,0.02,0.09,26.9,528,254,-4,12,37.3,430,432,504
22/08/2018 11:24:30.442,87,18.0,-3276.8,-117,0.05,0.12,4.160,93,5986.000,65535.000,96,0.000700,0.002240,28,65535,100,65535,1,23,-0.96,-0.87,-0.18,-0.12,-0.07,0.13,26.9,512,254,0,12,37.3,414,422,506
22/08/2018 11:24:31.442,87,18.0,-3276.8,-96,0.10,0.19,4.160,93,5732.000,65535.000,100,0.000700,0.003560,25,65535,0,65535,1,24,-1.03,-0.89,-0.22,-0.12,-0.18,0.03,26.9,528,254,0,12,37.3,412,420,498
22/08/2018 11:24:32.442,87,18.0,-3276.8,-95,0.14,0.30,4.160,93,6219.000,65535.000,100,0.000700,0.008320,22,65535,0,65535,0,0,-0.96,-0.78,-0.32,-0.10,-0.37,-0.01,27.0,531,254,0,12,37.3,415,423,497
22/08/2018 11:24:33.442,87,19.0,-3276.8,-95,0.12,0.20,4.160,93,5915.000,65535.000,100,0.000700,0.003820,19,65535,0,65535,0,0,-1.02,-0.84,-0.25,0.03,-0.34,-0.01,27.0,531,254,0,12,37.3,414,421,499
22/08/2018 11:24:34.442,87,19.0,-3276.8,-96,0.06,0.69,4.160,93,6963.000,65535.000,100,0.000700,0.002660,17,65535,0,65535,1,0,-1.36,-0.79,-0.15,0.14,-1.03,-0.01,27.1,528,254,0,12,37.3,415,423,498
22/08/2018 11:24:35.442,87,19.0,-3276.8,-96,0.04,0.07,4.160,93,12168.000,65535.000,100,0.000700,0.001440,15,65535,0,65535,1,1,-0.97,-0.90,-0.19,-0.04,-0.18,-0.06,27.1,528,254,0,12,37.3,414,422,498
22/08/2018 11:24:36.442,87,19.0,-3276.8,-99,0.07,0.15,4.160,93,12835.000,65535.000,100,0.000700,0.001500,13,65535,0,65535,1,2,-1.04,-0.85,-0.15,-0.01,-0.18,0.03,27.1,528,254,0,12,37.3,414,424,499
22/08/2018 11:24:37.442,87,20.0,-3276.8,-100,0.06,0.12,4.160,93,14388.000,65535.000,100,0.000700,0.002720,12,65535,0,65535,1,3,-1.00,-0.91,-0.13,0.00,-0.12,0.04,27.1,528,254,-4,12,37.3,417,426,500
22/08/2018 11:24:38.442,87,20.0,-3276.8,-102,0.05,0.12,4.160,93,19704.000,65535.000,100,0.000700,0.002580,10,65535,0,65535,1,4,-1.01,-0.90,-0.13,0.00,-0.14,0.03,27.1,528,254,0,12,37.4,411,420,497
22/08/2018 11:24:39.442,87,20.0,-3276.8,-101,0.04,0.08,4.160,93,26874.000,65535.000,100,0.000700,0.006000,9,65535,0,65535,1,5,-0.96,-0.90,-0.12,0.00,-0.15,-0.01,27.1,531,254,0,12,37.4,416,423,499
22/08/2018 11:24:40.442,87,20.0,-3276.8,-99,0.04,0.10,4.160,93,29214.000,65535.000,100,0.000700,0.007720,8,65535,0,65535,0,0,-1.00,-0.91,-0.16,-0.04,-0.14,0.03,27.1,531,254,0,12,37.4,415,422,499
22/08/2018 11:24:41.442,87,20.0,-3276.8,-98,0.06,0.15,4.160,93,28503.000,65535.000,100,0.000700,0.005800,7,65535,0,65535,0,0,-1.02,-0.80,-0.22,-0.10,-0.26,-0.01,27.1,528,254,0,12,37.4,416,425,499
22/08/2018 11:24:42.442,87,20.0,-3276.8,-96,0.04,0.12,4.160,93,24359.000,65535.000,100,0.000700,0.004600,6,65535,0,65535,1,0,-1.00,-0.79,-0.24,-0.12,-0.18,0.00,27.1,528,254,-10,12,37.4,416,425,499
22/08/2018 11:24:43.442,87,20.0,-3276.8,-100,0.11,0.20,4.160,93,22790.000,65535.000,100,0.000700,0.004680,6,65535,0,65535,1,1,-1.02,-0.90,-0.19,0.06,-0.18,0.12,27.1,528,254,0,12,37.4,402,414,466
22/08/2018 11:24:44.442,86,20.0,-3276.8,-104,0.12,0.24,4.160,93,20686.000,65535.000,100,0.000700,0.002960,5,65535,0,65535,1,2,-0.97,-0.91,-0.02,0.06,-0.02,0.18,27.1,528,254,0,12,37.4,415,424,499
22/08/2018 11:24:45.442,86,20.0,-3276.8,-106,0.05,0.09,4.160,93,22897.000,65535.000,100,0.000700,0.002040,5,65535,0,65535,1,3,-0.96,-0.91,-0.02,0.04,0.00,0.07,27.1,528,254,-9,12,37.4,414,422,499
22/08/2018 11:24:46.442,86,20.0,-3276.8,-107,0.02,0.04,4.160,93,23330.000,65535.000,100,0.000700,0.001380,4,65535,0,65535,1,4,-0.97,-0.91,-0.01,0.04,-0.01,0.03,27.1,528,254,-7,12,37.4,414,423,498
22/08/2018 11:24:47.442,86,20.0,-3276.8,-107,0.01,0.03,4.160,93,18577.000,65535.000,100,0.000700,0.001160,7,65535,0,65535,1,5,-0.96,-0.91,-0.02,0.04,-0.02,0.03,27.1,528,254,0,12,37.4,415,423,498
22/08/2018 11:24:48.442,85,20.0,-3276.8,-108,0.01,0.03,4.160,93,19260.000,65535.000,100,0.000700,0.000860,13,65535,0,65535,1,6,-0.95,-0.91,-0.01,0.06,-0.02,0.03,27.1,528,254,0,12,37.4,415,424,498
22/08/2018 11:24:49.442,84,19.0,-3276.8,-108,0.02,0.06,4.160,93,17793.000,65535.000,100,0.000700,0.000780,19,65535,0,65535,1,7,-0.96,-0.91,-0.04,0.04,0.00,0.06,27.1,528,254,0,12,37.4,415,423,499
22/08/2018 11:24:50.442,84,19.0,-3276.8,-108,0.01,0.04,4.160,93,18732.000,65535.000,100,0.000700,0.000700,24,65535,100,65535,1,8,-0.97,-0.91,-0.02,0.04,-0.01,0.04,27.1,512,254,-7,12,37.4,414,423,499
22/08/2018 11:24:51.442,83,19.0,-3276.8,-108,0.01,0.03,4.160,93,19965.000,65535.000,100,0.000700,0.000540,26,65535,0,65535,1,9,-0.96,-0.91,-0.03,0.04,-0.01,0.03,27.1,528,254,-11,12,37.4,422,429,508
22/08/2018 11:24:52.442,83,19.0,-3276.8,-108,0.01,0.03,4.160,93,17803.000,65535.000,100,0.000700,0.000600,28,65535,100,65535,1,10,-0.96,-0.91,-0.02,0.04,0.00,0.04,27.1,512,254,-8,12,37.4,415,423,499
22/08/2018 11:24:53.442,81,19.0,-3276.8,-108,0.01,0.03,4.160,93,15338.000,65535.000,100,0.000700,0.000500,25,65535,0,65535,1,11,-0.97,-0.91,-0.02,0.04,-0.01,0.04,27.2,528,254,-8,12,37.4,414,423,498
22/08/2018 11:24:54.442,81,19.0,-3276.8,-108,0.01,0.03,4.160,93,16215.000,65535.000,100,0.000700,0.000480,22,65535,100,65535,1,12,-0.96,-0.91,-0.03,0.04,-0.01,0.04,27.2,512,254,-13,12,37.4,414,423,498
22/08/2018 11:24:55.442,80,18.0,-3276.8,-108,0.01,0.03,4.160,93,14871.000,65535.000,100,0.000700,0.000480,19,65535,0,65535,0,0,-0.96,-0.91,-0.02,0.04,0.00,0.06,27.2,531,254,-1,12,37.4,415,425,499
22/08/2018 11:24:56.442,80,18.0,-3276.8,-108,0.01,0.04,4.160,93,12585.000,65535.000,100,0.001480,0.000420,17,65535,0,65535,0,0,-0.98,-0.90,-0.04,0.04,-0.02,0.03,27.2,528,235,0,12,37.4,404,419,497
22/08/2018 11:24:57.442,80,18.0,-3276.8,-108,0.01,0.03,4.160,93,13207.000,65535.000,100,0.001480,0.000500,15,65535,0,65535,1,0,-0.97,-0.91,-0.03,0.04,-0.01,0.04,27.2,528,254,0,12,37.4,414,423,498
22/08/2018 11:24:58.442,80,18.0,-3276.8,-108,0.01,0.03,4.160,93,11562.000,65535.000,100,0.001500,0.000440,14,65535,0,65535,1,1,-0.96,-0.91,-0.02,0.03,-0.01,0.03,27.2,528,254,-3,12,37.4,415,422,499
22/08/2018 11:24:59.442,80,18.0,-3276.8,-108,0.01,0.03,4.160,93,10649.000,65535.000,100,0.001500,0.000400,13,65535,0,65535,1,2,-0.96,-0.91,-0.02,0.03,-0.01,0.03,27.2,528,254,0,12,37.4,415,422,499
22/08/2018 11:25:00.442,80,18.0,-3276.8,-108,0.01,0.04,4.160,93,10867.000,65535.000,100,0.001440,0.000500,12,65535,0,65535,1,3,-0.98,-0.91,-0.02,0.06,-0.01,0.04,27.2,528,254,-8,12,37.4,407,405,491
22/08/2018 11:25:01.442,80,18.0,-3276.8,-108,0.01,0.09,4.160,93,9433.000,65535.000,100,0.001440,0.000480,11,65535,0,65535,1,4,-0.96,-0.91,-0.14,0.04,-0.01,0.04,27.2,528,254,-3,12,37.4,415,422,499
22/08/2018 11:25:02.442,80,18.0,-3276.8,-108,0.01,0.03,4.160,93,10017.000,65535.000,100,0.001320,0.000380,11,65535,0,65535,1,5,-0.98,-0.91,-0.02,0.06,-0.01,0.03,27.2,528,254,-9,12,37.4,415,423,499
22/08/2018 11:25:03.442,80,19.0,-3276.8,-108,0.01,0.03,4.160,93,9302.000,65535.000,100,0.001320,0.000400,9,65535,0,65535,1,6,-0.96,-0.91,-0.01,0.06,-0.01,0.04,27.2,528,254,0,12,37.4,415,423,499
22/08/2018 11:25:04.442,80,19.0,-3276.8,-108,0.01,0.03,4.159,93,8114.000,65535.000,100,0.001380,0.000380,8,65535,0,65535,1,7,-0.96,-0.91,-0.02,0.04,-0.01,0.04,27.2,528,254,0,12,37.4,415,422,498
22/08/2018 11:25:05.442,80,19.0,-3276.8,-108,0.01,0.09,4.159,93,8922.000,65535.000,100,0.001380,0.000400,7,65535,0,65535,1,8,-0.96,-0.91,-0.14,0.06,-0.01,0.04,27.2,528,254,0,12,37.4,414,423,499
22/08/2018 11:25:06.442,80,19.0,-3276.8,-108,0.01,0.04,4.159,93,8346.000,65535.000,100,0.001400,0.000420,7,65535,0,65535,1,9,-0.98,-0.91,-0.02,0.04,0.00,0.04,27.2,528,254,0,12,37.4,414,424,500
22/08/2018 11:25:07.442,80,19.0,-3276.8,-108,0.01,0.03,4.159,93,7541.000,65535.000,100,0.001400,0.000440,6,65535,0,65535,1,10,-0.97,-0.91,-0.01,0.04,-0.02,0.04,27.2,528,254,0,12,37.4,413,423,498
22/08/2018 11:25:08.442,80,19.0,-3276.8,-108,0.01,0.03,4.159,93,8444.000,65535.000,100,0.001300,0.000420,5,65535,0,65535,1,11,-0.96,-0.91,-0.02,0.06,-0.01,0.03,27.2,528,215,-12,12,37.4,422,429,503
22/08/2018 11:25:09.442,80,19.0,-3276.8,-108,0.02,0.09,4.159,93,7702.000,65535.000,100,0.001300,0.004100,5,65535,0,65535,1,12,-1.00,-0.90,-0.03,0.06,-0.02,0.09,27.2,528,254,0,12,37.4,404,410,496
22/08/2018 11:25:10.442,79,19.0,-3276.8,-104,0.09,0.18,4.159,93,7166.000,65535.000,100,0.001300,0.010200,4,65535,0,65535,0,0,-1.02,-0.90,-0.13,0.06,-0.20,-0.01,27.2,531,254,0,12,37.4,413,421,498
22/08/2018 11:25:11.442,79,19.0,-3276.8,-97,0.22,0.85,4.159,93,7026.000,65535.000,100,0.001300,0.011200,4,65535,0,65535,0,0,-1.66,-0.59,-0.21,0.37,-1.12,0.34,27.2,531,254,0,12,37.4,414,424,500
